Ingredient_id,Target.id,Target.name,Database.sources,Paper.id,PubMed.id
HBIN019759,HBTAR005284,PTGES,,HBREF001070,27464306
HBIN019759,HBTAR002700,NFE2L2,,HBREF001071,25744415
HBIN020363,HBTAR002566,MT3,,,
HBIN020363,HBTAR004171,TPO,,,
HBIN020363,HBTAR003223,PRSS1,,,
HBIN020363,HBTAR000233,AR,,,
HBIN020363,HBTAR002737,NOS2,,,
HBIN020363,HBTAR001094,DPEP1,,,
HBIN020363,HBTAR001277,ESR1,,,
HBIN020363,HBTAR003295,PTGS2,,,
HBIN020363,HBTAR000460,CA2,,,
HBIN021796,HBTAR000011,ABCA1,,,
HBIN021796,HBTAR000532,RUNX1,,,
HBIN021796,HBTAR003397,RARA,,,
HBIN021796,HBTAR006731,KAT6B,,,
HBIN022638,HBTAR003652,CCL20,,,
HBIN022638,HBTAR006670,SIRT1,,,
HBIN022640,HBTAR003652,CCL20,,,
HBIN022640,HBTAR006670,SIRT1,,,
HBIN022643,HBTAR003652,CCL20,,,
HBIN022643,HBTAR006670,SIRT1,,,
HBIN022644,HBTAR003652,CCL20,,,
HBIN022644,HBTAR006670,SIRT1,,,
HBIN022646,HBTAR000148,AKR1B1,,,
HBIN022646,HBTAR008694,AKR1B10,,,
HBIN022646,HBTAR009897,AKR1E2,,,
HBIN022646,HBTAR001692,NR3C1,,,
HBIN022646,HBTAR003005,PIM1,,,
HBIN022646,HBTAR004789,NCOA1,,,
HBIN022646,HBTAR000233,AR,,,
HBIN022646,HBTAR000031,ACHE,,,
HBIN022646,HBTAR002814,OPRM1,,,
HBIN022646,HBTAR001278,ESR2,,,
HBIN022646,HBTAR003295,PTGS2,,,
HBIN022646,HBTAR002737,NOS2,,,
HBIN022646,HBTAR001096,DPP4,,,
HBIN022646,HBTAR002971,PGR,,,
HBIN022646,HBTAR001277,ESR1,,,
HBIN022646,HBTAR000460,CA2,,,
HBIN022653,HBTAR000148,AKR1B1,,,
HBIN022653,HBTAR000685,AKR1C4,,,
HBIN022653,HBTAR001013,AKR1C1,,,
HBIN022653,HBTAR001014,AKR1C2,,,
HBIN022653,HBTAR001573,GCLM,,,
HBIN022653,HBTAR003894,AKR1D1,,,
HBIN022653,HBTAR004786,AKR1C3,,,
HBIN022653,HBTAR005765,AKR1A1,,,
HBIN022653,HBTAR008694,AKR1B10,,,
HBIN022653,HBTAR009897,AKR1E2,,,
HBIN022653,HBTAR012353,AKR1B15,,,
HBIN022659,HBTAR000094,ADRA1A,,,
HBIN022659,HBTAR000099,ADRB2,,,
HBIN022659,HBTAR000233,AR,,,
HBIN022659,HBTAR000460,CA2,,,
HBIN022659,HBTAR000492,CALM3,,,
HBIN022659,HBTAR000549,CCNA2,,,
HBIN022659,HBTAR000634,CDK2,,,
HBIN022659,HBTAR000699,CHRM1,,,
HBIN022659,HBTAR001277,ESR1,,,
HBIN022659,HBTAR001278,ESR2,,,
HBIN022659,HBTAR001710,GSK3B,,,
HBIN022659,HBTAR001964,HTR3A,,,
HBIN022659,HBTAR002031,IGHG1,,,
HBIN022659,HBTAR002737,NOS2,,,
HBIN022659,HBTAR002811,OPRD1,,,
HBIN022659,HBTAR002814,OPRM1,,,
HBIN022659,HBTAR003294,PTGS1,,,
HBIN022659,HBTAR003295,PTGS2,,,
HBIN022659,HBTAR003583,RXRA,,,
HBIN022659,HBTAR003629,SCN5A,,,
HBIN022659,HBTAR003762,SLC6A3,,,
HBIN022659,HBTAR004789,NCOA1,,,
HBIN022659,HBTAR001471,GABRA1,,,
HBIN022659,HBTAR000702,CHRM3,,,
HBIN022659,HBTAR003223,PRSS1,,,
HBIN022659,HBTAR005869,NCOA2,,,
HBIN022659,HBTAR001105,DRD1,,,
HBIN022659,HBTAR000710,CHRNA7,,,
HBIN022659,HBTAR000700,CHRM2,,,
HBIN022659,HBTAR003005,PIM1,,,
HBIN022659,HBTAR000686,CHEK1,,,
HBIN022659,HBTAR000874,MAPK14,,,
HBIN022659,HBTAR003112,PPARG,,,
HBIN022659,HBTAR000031,ACHE,,,
HBIN022659,HBTAR000704,CHRM5,,,
HBIN022659,HBTAR000092,ADRA1D,,,
HBIN022659,HBTAR000093,ADRA1B,,,
HBIN022659,HBTAR000703,CHRM4,,,
HBIN022659,HBTAR001096,DPP4,,,
HBIN023910,HBTAR000031,ACHE,,,
HBIN023910,HBTAR000094,ADRA1A,,,
HBIN023910,HBTAR000099,ADRB2,,,
HBIN023910,HBTAR000233,AR,,,
HBIN023910,HBTAR000460,CA2,,,
HBIN023910,HBTAR000492,CALM3,,,
HBIN023910,HBTAR000549,CCNA2,,,
HBIN023910,HBTAR000634,CDK2,,,
HBIN023910,HBTAR000699,CHRM1,,,
HBIN023910,HBTAR001277,ESR1,,,
HBIN023910,HBTAR001710,GSK3B,,,
HBIN023910,HBTAR001964,HTR3A,,,
HBIN023910,HBTAR002031,IGHG1,,,
HBIN023910,HBTAR002192,KCNH2,,,
HBIN023910,HBTAR002737,NOS2,,,
HBIN023910,HBTAR002811,OPRD1,,,
HBIN023910,HBTAR002814,OPRM1,,,
HBIN023910,HBTAR003223,PRSS1,,,
HBIN023910,HBTAR003294,PTGS1,,,
HBIN023910,HBTAR003295,PTGS2,,,
HBIN023910,HBTAR003583,RXRA,,,
HBIN023910,HBTAR003629,SCN5A,,,
HBIN023910,HBTAR003763,SLC6A4,,,
HBIN023910,HBTAR003223,PRSS1,,,
HBIN023910,HBTAR001277,ESR1,,,
HBIN023910,HBTAR003629,SCN5A,,,
HBIN023910,HBTAR003763,SLC6A4,,,
HBIN023910,HBTAR003294,PTGS1,,,
HBIN023910,HBTAR000702,CHRM3,,,
HBIN023910,HBTAR000031,ACHE,,,
HBIN023910,HBTAR001471,GABRA1,,,
HBIN023910,HBTAR000874,MAPK14,,,
HBIN023910,HBTAR000549,CCNA2,,,
HBIN023910,HBTAR000634,CDK2,,,
HBIN023910,HBTAR000099,ADRB2,,,
HBIN023910,HBTAR001964,HTR3A,,,
HBIN023910,HBTAR001710,GSK3B,,,
HBIN023910,HBTAR003005,PIM1,,,
HBIN023910,HBTAR002811,OPRD1,,,
HBIN023910,HBTAR003583,RXRA,,,
HBIN023910,HBTAR003295,PTGS2,,,
HBIN023910,HBTAR000710,CHRNA7,,,
HBIN023910,HBTAR000686,CHEK1,,,
HBIN023910,HBTAR003112,PPARG,,,
HBIN023910,HBTAR001105,DRD1,,,
HBIN023910,HBTAR000233,AR,,,
HBIN023910,HBTAR005869,NCOA2,,,
HBIN023910,HBTAR002814,OPRM1,,,
HBIN023910,HBTAR000704,CHRM5,,,
HBIN023910,HBTAR002192,KCNH2,,,
HBIN023910,HBTAR000092,ADRA1D,,,
HBIN023910,HBTAR002737,NOS2,,,
HBIN023910,HBTAR000460,CA2,,,
HBIN023910,HBTAR000699,CHRM1,,,
HBIN023910,HBTAR001096,DPP4,,,
HBIN023910,HBTAR000093,ADRA1B,,,
HBIN023910,HBTAR001278,ESR2,,,
HBIN023917,HBTAR003583,RXRA,,,
HBIN023917,HBTAR001471,GABRA1,,,
HBIN023917,HBTAR003295,PTGS2,,,
HBIN023917,HBTAR000710,CHRNA7,,,
HBIN023917,HBTAR000700,CHRM2,,,
HBIN023917,HBTAR003223,PRSS1,,,
HBIN023917,HBTAR000699,CHRM1,,,
HBIN023917,HBTAR001096,DPP4,,,
HBIN023917,HBTAR000702,CHRM3,,,
HBIN023917,HBTAR001094,DPEP1,,,
HBIN023917,HBTAR000031,ACHE,,,
HBIN023994,HBTAR001810,HIF1A,,HBREF000731,30799630
HBIN023994,HBTAR002700,NFE2L2,,HBREF000731,30799630
HBIN023994,HBTAR005813,YAP1,,HBREF000732,28257144
HBIN023994,HBTAR000776,COL1A1,,HBREF000732,28257144
HBIN023994,HBTAR000915,CCN2,,HBREF000732,28257144
HBIN023994,HBTAR002508,MMP2,,HBREF000732,28257144
HBIN023994,HBTAR000042,ACTA2,,HBREF000732,28257144
HBIN023994,HBTAR004674,TEAD2,,HBREF000732,28257144
HBIN023994,HBTAR003860,SOX4,,HBREF000732,28257144
HBIN023994,HBTAR000207,BIRC5,,HBREF000732,28257144
HBIN023994,HBTAR004072,TGFB1,,HBREF000732,28257144
HBIN025322,HBTAR000699,CHRM1,,,
HBIN025322,HBTAR001096,DPP4,,,
HBIN025322,HBTAR000700,CHRM2,,,
HBIN025322,HBTAR000702,CHRM3,,,
HBIN025322,HBTAR000031,ACHE,,,
HBIN025322,HBTAR001471,GABRA1,,,
HBIN028546,HBTAR000010,ABAT,,,
HBIN028546,HBTAR000148,AKR1B1,,,
HBIN028546,HBTAR000927,CTSD,,,
HBIN028546,HBTAR001624,GOT1,,,
HBIN028546,HBTAR001667,GPT,,,
HBIN028546,HBTAR001679,GRIA2,,,
HBIN028546,HBTAR003294,PTGS1,,,
HBIN028546,HBTAR003295,PTGS2,,,
HBIN028546,HBTAR007109,ATP2C1,,,
HBIN028546,HBTAR010675,GRIN3A,,,
HBIN028546,HBTAR002737,NOS2,,,
HBIN028546,HBTAR003005,PIM1,,,
HBIN028546,HBTAR001625,GOT2,,,
HBIN028546,HBTAR001096,DPP4,,,
HBIN028546,HBTAR004165,TPI1,,,
HBIN028546,HBTAR000460,CA2,,,
HBIN028546,HBTAR002446,ME2,,,
HBIN028546,HBTAR001471,GABRA1,,,
HBIN028546,HBTAR000634,CDK2,,,
HBIN028546,HBTAR001588,GLUD1,,,
HBIN028546,HBTAR003223,PRSS1,,,
HBIN028546,HBTAR000031,ACHE,,,
HBIN028546,HBTAR002823,OTC,,,
HBIN028546,HBTAR002355,LTA4H,,,
HBIN029189,HBTAR001702,CXCL1,,,
HBIN029189,HBTAR001703,CXCL2,,,
HBIN029189,HBTAR001704,CXCL3,,,
HBIN029189,HBTAR003724,SI,,,
HBIN031216,HBTAR003223,PRSS1,,,
HBIN031284,HBTAR003294,PTGS1,,,
HBIN031284,HBTAR003295,PTGS2,,,
HBIN031284,HBTAR000874,MAPK14,,,
HBIN031284,HBTAR003583,RXRA,,,
HBIN031284,HBTAR000634,CDK2,,,
HBIN031284,HBTAR001096,DPP4,,,
HBIN031284,HBTAR001277,ESR1,,,
HBIN031284,HBTAR000549,CCNA2,,,
HBIN031284,HBTAR001278,ESR2,,,
HBIN031284,HBTAR000099,ADRB2,,,
HBIN031284,HBTAR003005,PIM1,,,
HBIN031284,HBTAR002737,NOS2,,,
HBIN031284,HBTAR001710,GSK3B,,,
HBIN031284,HBTAR000686,CHEK1,,,
HBIN031284,HBTAR003223,PRSS1,,,
HBIN031284,HBTAR004789,NCOA1,,,
HBIN031284,HBTAR000233,AR,,,
HBIN031284,HBTAR000710,CHRNA7,,,
HBIN031284,HBTAR003112,PPARG,,,
HBIN031287,HBTAR000031,ACHE,,,
HBIN031287,HBTAR000099,ADRB2,,,
HBIN031287,HBTAR000233,AR,,,
HBIN031287,HBTAR000549,CCNA2,,,
HBIN031287,HBTAR000634,CDK2,,,
HBIN031287,HBTAR000699,CHRM1,,,
HBIN031287,HBTAR001277,ESR1,,,
HBIN031287,HBTAR001710,GSK3B,,,
HBIN031287,HBTAR002811,OPRD1,,,
HBIN031287,HBTAR002814,OPRM1,,,
HBIN031287,HBTAR003223,PRSS1,,,
HBIN031287,HBTAR003295,PTGS2,,,
HBIN031287,HBTAR003629,SCN5A,,,
HBIN031287,HBTAR002737,NOS2,,,
HBIN031287,HBTAR001278,ESR2,,,
HBIN031287,HBTAR003005,PIM1,,,
HBIN031287,HBTAR001096,DPP4,,,
HBIN031287,HBTAR000710,CHRNA7,,,
HBIN031287,HBTAR000686,CHEK1,,,
HBIN032488,HBTAR000148,AKR1B1,,,
HBIN032488,HBTAR000756,CCR3,,,
HBIN032488,HBTAR001083,DNMT1,,,
HBIN032488,HBTAR001429,FOS,,,
HBIN032488,HBTAR001460,FYN,,,
HBIN032488,HBTAR002040,IKBKB,,,
HBIN032488,HBTAR002045,IL2,,,
HBIN032488,HBTAR002294,LCK,,,
HBIN032488,HBTAR002431,MCL1,,,
HBIN032488,HBTAR003985,ADAM17,,,
HBIN032488,HBTAR004702,PARG,,,
HBIN032992,HBTAR000010,ABAT,,,
HBIN032992,HBTAR000148,AKR1B1,,,
HBIN032992,HBTAR000356,BCHE,,,
HBIN032992,HBTAR000927,CTSD,,,
HBIN032992,HBTAR003294,PTGS1,,,
HBIN032992,HBTAR002737,NOS2,,,
HBIN032992,HBTAR001096,DPP4,,,
HBIN032992,HBTAR001471,GABRA1,,,
HBIN032992,HBTAR003005,PIM1,,,
HBIN032992,HBTAR003223,PRSS1,,,
HBIN033409,HBTAR004356,XDH,,,
HBIN033409,HBTAR003223,PRSS1,,,
HBIN033432,HBTAR003223,PRSS1,,,
HBIN033432,HBTAR003773,SLC7A4,,,
HBIN033583,HBTAR000010,ABAT,,,
HBIN033583,HBTAR000356,BCHE,,,
HBIN033583,HBTAR000528,CAT,,,
HBIN033583,HBTAR000613,CDC25B,,,
HBIN033583,HBTAR000916,CTH,,,
HBIN033583,HBTAR000927,CTSD,,,
HBIN033583,HBTAR001516,GATM,,,
HBIN033583,HBTAR001571,GLB1,,,
HBIN033583,HBTAR001624,GOT1,,,
HBIN033583,HBTAR001667,GPT,,,
HBIN033583,HBTAR001687,GRIN1,,,
HBIN033583,HBTAR002445,ME1,,,
HBIN033583,HBTAR002511,MMP8,,,
HBIN033583,HBTAR003018,PKLR,,,
HBIN033583,HBTAR003294,PTGS1,,,
HBIN033583,HBTAR004356,XDH,,,
HBIN033583,HBTAR001471,GABRA1,,,
HBIN033583,HBTAR002446,ME2,,,
HBIN033583,HBTAR004961,KYNU,,,
HBIN033583,HBTAR002300,LDHA,,,
HBIN033583,HBTAR002794,OAT,,,
HBIN033583,HBTAR003352,PYGM,,,
HBIN033583,HBTAR000121,AGXT,,,
HBIN033583,HBTAR003576,RRM1,,,
HBIN033583,HBTAR000077,ADH1A,,,
HBIN033583,HBTAR003224,PRSS3,,,
HBIN033583,HBTAR001625,GOT2,,,
HBIN033583,HBTAR000031,ACHE,,,
HBIN033583,HBTAR009270,AGXT2,,,
HBIN033583,HBTAR005009,NFS1,,,
HBIN033583,HBTAR000243,ARG1,,,
HBIN033583,HBTAR003005,PIM1,,,
HBIN033583,HBTAR002301,LDHB,,,
HBIN033583,HBTAR000009,AARS1,,,
HBIN033583,HBTAR003890,SRC,,,
HBIN033583,HBTAR004165,TPI1,,,
HBIN033583,HBTAR010242,PHYKPL,,,
HBIN033583,HBTAR001633,GPI,,,
HBIN033583,HBTAR005648,CELA3A,,,
HBIN033583,HBTAR001313,F13A1,,,
HBIN033583,HBTAR002737,NOS2,,,
HBIN033583,HBTAR003223,PRSS1,,,
HBIN033583,HBTAR001491,GALE,,,
HBIN033583,HBTAR003019,PKM,,,
HBIN033583,HBTAR006699,GCAT,,,
HBIN033583,HBTAR011614,SLC36A1,,,
HBIN033609,HBTAR000010,ABAT,,,
HBIN033609,HBTAR000148,AKR1B1,,,
HBIN033609,HBTAR000162,AMD1,,,
HBIN033609,HBTAR000356,BCHE,,,
HBIN033609,HBTAR000916,CTH,,,
HBIN033609,HBTAR000927,CTSD,,,
HBIN033609,HBTAR001516,GATM,,,
HBIN033609,HBTAR001571,GLB1,,,
HBIN033609,HBTAR001624,GOT1,,,
HBIN033609,HBTAR001667,GPT,,,
HBIN033609,HBTAR001687,GRIN1,,,
HBIN033609,HBTAR003294,PTGS1,,,
HBIN033609,HBTAR004356,XDH,,,
HBIN033609,HBTAR000121,AGXT,,,
HBIN033609,HBTAR006137,SDS,,,
HBIN033609,HBTAR001625,GOT2,,,
HBIN033609,HBTAR003890,SRC,,,
HBIN033609,HBTAR003019,PKM,,,
HBIN033609,HBTAR002794,OAT,,,
HBIN033609,HBTAR004165,TPI1,,,
HBIN033609,HBTAR005009,NFS1,,,
HBIN033609,HBTAR002737,NOS2,,,
HBIN033609,HBTAR004961,KYNU,,,
HBIN033609,HBTAR000077,ADH1A,,,
HBIN033609,HBTAR003224,PRSS3,,,
HBIN033609,HBTAR002446,ME2,,,
HBIN033609,HBTAR003223,PRSS1,,,
HBIN033609,HBTAR003352,PYGM,,,
HBIN033609,HBTAR001471,GABRA1,,,
HBIN033609,HBTAR011614,SLC36A1,,,
HBIN033609,HBTAR009270,AGXT2,,,
HBIN034902,HBTAR000460,CA2,,,
HBIN034902,HBTAR001096,DPP4,,,
HBIN035432,HBTAR001096,DPP4,,,
HBIN035432,HBTAR000031,ACHE,,,
HBIN035432,HBTAR003223,PRSS1,,,
HBIN035432,HBTAR001277,ESR1,,,
HBIN035432,HBTAR004789,NCOA1,,,
HBIN035432,HBTAR003112,PPARG,,,
HBIN035432,HBTAR000233,AR,,,
HBIN035432,HBTAR003005,PIM1,,,
HBIN035432,HBTAR000099,ADRB2,,,
HBIN035432,HBTAR002737,NOS2,,,
HBIN035432,HBTAR003629,SCN5A,,,
HBIN035432,HBTAR003583,RXRA,,,
HBIN035432,HBTAR000634,CDK2,,,
HBIN035432,HBTAR000704,CHRM5,,,
HBIN035432,HBTAR000702,CHRM3,,,
HBIN035432,HBTAR002811,OPRD1,,,
HBIN035432,HBTAR003295,PTGS2,,,
HBIN035432,HBTAR000686,CHEK1,,,
HBIN035432,HBTAR002814,OPRM1,,,
HBIN035432,HBTAR001710,GSK3B,,,
HBIN035432,HBTAR001278,ESR2,,,
HBIN036749,HBTAR001692,NR3C1,,,
HBIN036749,HBTAR002971,PGR,,,
HBIN036749,HBTAR001277,ESR1,,,
HBIN036749,HBTAR000233,AR,,,
HBIN037517,HBTAR000233,AR,,,
HBIN037517,HBTAR001692,NR3C1,,,
HBIN038844,HBTAR001096,DPP4,,,
HBIN040812,HBTAR000233,AR,,,
HBIN040812,HBTAR000492,CALM3,,,
HBIN040812,HBTAR001277,ESR1,,,
HBIN040812,HBTAR002737,NOS2,,,
HBIN040812,HBTAR003223,PRSS1,,,
HBIN040812,HBTAR003294,PTGS1,,,
HBIN040812,HBTAR003295,PTGS2,,,
HBIN040812,HBTAR000874,MAPK14,,,
HBIN040812,HBTAR000549,CCNA2,,,
HBIN040812,HBTAR000634,CDK2,,,
HBIN040812,HBTAR003112,PPARG,,,
HBIN040812,HBTAR003005,PIM1,,,
HBIN040812,HBTAR001278,ESR2,,,
HBIN040812,HBTAR001710,GSK3B,,,
HBIN040812,HBTAR000460,CA2,,,
HBIN040812,HBTAR000686,CHEK1,,,
HBIN040812,HBTAR001096,DPP4,,,
HBIN040983,HBTAR000031,ACHE,,,
HBIN040983,HBTAR000094,ADRA1A,,,
HBIN040983,HBTAR000099,ADRB2,,,
HBIN040983,HBTAR000699,CHRM1,,,
HBIN040983,HBTAR001277,ESR1,,,
HBIN040983,HBTAR001964,HTR3A,,,
HBIN040983,HBTAR002811,OPRD1,,,
HBIN040983,HBTAR002814,OPRM1,,,
HBIN040983,HBTAR003583,RXRA,,,
HBIN040983,HBTAR003629,SCN5A,,,
HBIN040983,HBTAR003762,SLC6A3,,,
HBIN040983,HBTAR003763,SLC6A4,,,
HBIN040983,HBTAR000092,ADRA1D,,,
HBIN040983,HBTAR000703,CHRM4,,,
HBIN040983,HBTAR000710,CHRNA7,,,
HBIN040983,HBTAR000093,ADRA1B,,,
HBIN040983,HBTAR001105,DRD1,,,
HBIN040983,HBTAR000704,CHRM5,,,
HBIN040983,HBTAR001278,ESR2,,,
HBIN040983,HBTAR000700,CHRM2,,,
HBIN040983,HBTAR000702,CHRM3,,,
HBIN040983,HBTAR000233,AR,,,
HBIN040984,HBTAR001692,NR3C1,,,
HBIN040984,HBTAR002504,NR3C2,,,
HBIN040984,HBTAR001277,ESR1,,,
HBIN040984,HBTAR000233,AR,,,
HBIN040986,HBTAR000031,ACHE,,,
HBIN040986,HBTAR000094,ADRA1A,,,
HBIN040986,HBTAR000095,ADRA2A,,,
HBIN040986,HBTAR000099,ADRB2,,,
HBIN040986,HBTAR000233,AR,,,
HBIN040986,HBTAR000699,CHRM1,,,
HBIN040986,HBTAR001106,DRD2,,,
HBIN040986,HBTAR001109,DRD5,,,
HBIN040986,HBTAR002811,OPRD1,,,
HBIN040986,HBTAR002814,OPRM1,,,
HBIN040986,HBTAR003294,PTGS1,,,
HBIN040986,HBTAR003295,PTGS2,,,
HBIN040986,HBTAR003629,SCN5A,,,
HBIN040986,HBTAR003761,SLC6A2,,,
HBIN040986,HBTAR003763,SLC6A4,,,
HBIN040986,HBTAR001105,DRD1,,,
HBIN040986,HBTAR000704,CHRM5,,,
HBIN040986,HBTAR000702,CHRM3,,,
HBIN040986,HBTAR001277,ESR1,,,
HBIN040986,HBTAR000093,ADRA1B,,,
HBIN040986,HBTAR002737,NOS2,,,
HBIN040986,HBTAR000092,ADRA1D,,,
HBIN040986,HBTAR000710,CHRNA7,,,
HBIN040986,HBTAR001096,DPP4,,,
HBIN040986,HBTAR000096,ADRA2B,,,
HBIN040986,HBTAR000700,CHRM2,,,
HBIN040986,HBTAR001471,GABRA1,,,
HBIN040986,HBTAR001278,ESR2,,,
HBIN040987,HBTAR000094,ADRA1A,,,
HBIN040987,HBTAR000095,ADRA2A,,,
HBIN040987,HBTAR000099,ADRB2,,,
HBIN040987,HBTAR000699,CHRM1,,,
HBIN040987,HBTAR001109,DRD5,,,
HBIN040987,HBTAR002814,OPRM1,,,
HBIN040987,HBTAR003295,PTGS2,,,
HBIN040987,HBTAR003629,SCN5A,,,
HBIN040987,HBTAR003761,SLC6A2,,,
HBIN040987,HBTAR003762,SLC6A3,,,
HBIN040987,HBTAR003763,SLC6A4,,,
HBIN040987,HBTAR000096,ADRA2B,,,
HBIN040987,HBTAR001105,DRD1,,,
HBIN040987,HBTAR000704,CHRM5,,,
HBIN040987,HBTAR000093,ADRA1B,,,
HBIN040987,HBTAR001471,GABRA1,,,
HBIN040987,HBTAR001278,ESR2,,,
HBIN040987,HBTAR000710,CHRNA7,,,
HBIN040987,HBTAR001277,ESR1,,,
HBIN040987,HBTAR001710,GSK3B,,,
HBIN040987,HBTAR000703,CHRM4,,,
HBIN040987,HBTAR000031,ACHE,,,
HBIN040987,HBTAR001096,DPP4,,,
HBIN040987,HBTAR000092,ADRA1D,,,
HBIN040987,HBTAR000700,CHRM2,,,
HBIN040987,HBTAR000233,AR,,,
HBIN040987,HBTAR000702,CHRM3,,,
HBIN040996,HBTAR000549,CCNA2,,,
HBIN040996,HBTAR001277,ESR1,,,
HBIN040996,HBTAR002737,NOS2,,,
HBIN040996,HBTAR000874,MAPK14,,,
HBIN040996,HBTAR000233,AR,,,
HBIN040996,HBTAR001710,GSK3B,,,
HBIN040996,HBTAR000686,CHEK1,,,
HBIN040996,HBTAR003223,PRSS1,,,
HBIN040996,HBTAR001278,ESR2,,,
HBIN040996,HBTAR001096,DPP4,,,
HBIN040996,HBTAR003583,RXRA,,,
HBIN040996,HBTAR003112,PPARG,,,
HBIN040996,HBTAR003005,PIM1,,,
HBIN040996,HBTAR003295,PTGS2,,,
HBIN040996,HBTAR004789,NCOA1,,,
HBIN040996,HBTAR000634,CDK2,,,
HBIN042088,HBTAR000460,CA2,,,
HBIN042088,HBTAR001277,ESR1,,,
HBIN042088,HBTAR001096,DPP4,,,
HBIN042088,HBTAR000233,AR,,,
HBIN042418,HBTAR000148,AKR1B1,,,
HBIN042418,HBTAR000756,CCR3,,,
HBIN042418,HBTAR001083,DNMT1,,,
HBIN042418,HBTAR001429,FOS,,,
HBIN042418,HBTAR001460,FYN,,,
HBIN042418,HBTAR002040,IKBKB,,,
HBIN042418,HBTAR002045,IL2,,,
HBIN042418,HBTAR002294,LCK,,,
HBIN042418,HBTAR002431,MCL1,,,
HBIN042418,HBTAR003985,ADAM17,,,
HBIN042418,HBTAR004702,PARG,,,
HBIN042835,HBTAR000348,BAK1,,,
HBIN042835,HBTAR000360,BCL2,,,
HBIN042835,HBTAR000361,BCL2A1,,,
HBIN042835,HBTAR000362,BCL2L1,,,
HBIN042835,HBTAR000363,BCL2L2,,,
HBIN042835,HBTAR000407,BOK,,,
HBIN042835,HBTAR002431,MCL1,,,
HBIN042835,HBTAR003294,PTGS1,,,
HBIN042835,HBTAR003295,PTGS2,,,
HBIN042835,HBTAR003681,SELENOP,,,
HBIN042835,HBTAR004261,UCP1,,,
HBIN042835,HBTAR009436,BCL2L14,,,
HBIN042887,HBTAR003652,CCL20,,,
HBIN042887,HBTAR006670,SIRT1,,,
HBIN042908,HBTAR003223,PRSS1,,,
HBIN042908,HBTAR001307,F7,,,
HBIN043868,HBTAR003295,PTGS2,,,
HBIN043868,HBTAR000031,ACHE,,,
HBIN043868,HBTAR001094,DPEP1,,,
HBIN043868,HBTAR000460,CA2,,,
HBIN043868,HBTAR001679,GRIA2,,,
HBIN043868,HBTAR003223,PRSS1,,,
HBIN043868,HBTAR000634,CDK2,,,
HBIN043868,HBTAR001096,DPP4,,,
HBIN043868,HBTAR002737,NOS2,,,
HBIN045490,HBTAR000099,ADRB2,,,
HBIN045490,HBTAR002031,IGHG1,,,
HBIN045490,HBTAR003295,PTGS2,,,
HBIN045490,HBTAR003583,RXRA,,,
HBIN045490,HBTAR001096,DPP4,,,
HBIN045490,HBTAR000233,AR,,,
HBIN045490,HBTAR003112,PPARG,,,
HBIN045490,HBTAR000874,MAPK14,,,
HBIN045490,HBTAR001277,ESR1,,,
HBIN045490,HBTAR000686,CHEK1,,,
HBIN045490,HBTAR002737,NOS2,,,
HBIN045490,HBTAR003005,PIM1,,,
HBIN045490,HBTAR001710,GSK3B,,,
HBIN045490,HBTAR001278,ESR2,,,
HBIN045490,HBTAR000634,CDK2,,,
HBIN045490,HBTAR000549,CCNA2,,,
HBIN045500,HBTAR000549,CCNA2,,,
HBIN045500,HBTAR000634,CDK2,,,
HBIN045500,HBTAR004789,NCOA1,,,
HBIN045500,HBTAR000874,MAPK14,,,
HBIN045500,HBTAR000686,CHEK1,,,
HBIN045500,HBTAR000233,AR,,,
HBIN045500,HBTAR003295,PTGS2,,,
HBIN045500,HBTAR002737,NOS2,,,
HBIN045500,HBTAR001277,ESR1,,,
HBIN045500,HBTAR001710,GSK3B,,,
HBIN045500,HBTAR001278,ESR2,,,
HBIN045500,HBTAR003005,PIM1,,,
HBIN045500,HBTAR003112,PPARG,,,
HBIN045500,HBTAR001096,DPP4,,,
HBIN045500,HBTAR003223,PRSS1,,,
HBIN045500,HBTAR003583,RXRA,,,
HBIN046688,HBTAR003223,PRSS1,,,
HBIN046688,HBTAR001096,DPP4,,,
HBIN046688,HBTAR001471,GABRA1,,,
HBIN046689,HBTAR001096,DPP4,,,
HBIN046689,HBTAR003223,PRSS1,,,
HBIN046689,HBTAR001471,GABRA1,,,
HBIN047656,HBTAR001692,NR3C1,,,
HBIN047656,HBTAR000233,AR,,,
HBIN047656,HBTAR001277,ESR1,,,
HBIN048804,HBTAR003294,PTGS1,,,
HBIN048804,HBTAR005869,NCOA2,,,
HBIN048804,HBTAR000031,ACHE,,,
HBIN048804,HBTAR003112,PPARG,,,
HBIN049211,HBTAR003761,SLC6A2,,,
HBIN049211,HBTAR000702,CHRM3,,,
HBIN049211,HBTAR000093,ADRA1B,,,
HBIN049211,HBTAR000031,ACHE,,,
HBIN049211,HBTAR001096,DPP4,,,
HBIN049211,HBTAR001471,GABRA1,,,
HBIN049211,HBTAR000699,CHRM1,,,
